Número de experimentos, Número de universidades, Número de factores a evaluar, Aciertos en el primero(%), Desviación Típica Aciertos con el primero, Aciertos(%), Desviación Típica Aciertos, Falsos positivos(%), Desviación Típica Falsos positivos, Falsos negativos(%), Desviación Típica Falsos negativos,Mayor desplazamiento promedio,Desviación Típica Mayor desplazamiento promedio,Máximo desplazamiento,Máximo desplazamiento porcentual
1,47,12,100,0,100,67.097896089,0,0,0,0,42.5531914894,28.5522962081,42.5531914894,(90.53870529651425%)
1,48,12,100,0,93.75,63.5987405904,4.1666666667,2.8266106929,2.0833333333,1.4133053465,22.9166666667,15.546358811,22.9166666667,(47.74305555555555%)
1,49,12,100,7.7715611723761E-015,89.7959183673,61.5743440233,6.1224489796,4.1982507289,4.0816326531,2.7988338192,36.7346938776,25.1895043732,36.7346938776,(74.96876301541026%)
1,50,12,100,0,100,69.2964645563,0,0,0,0,46,31.8763736959,46,(92.0%)
1,51,12,100,0,100,70.0140042014,0,0,0,0,43.137254902,30.2021194594,43.137254902,(84.58285274894271%)
1,52,12,100,0,100,70.7242750187,0,0,0,0,44.2307692308,31.2818908737,44.2307692308,(85.05917159763314%)
1,53,12,100,0,100,71.4274932533,0,0,0,0,47.1698113208,33.6922137987,47.1698113208,(88.99964400142399%)
1,54,12,100,0,100,72.1238646486,0,0,0,0,37.037037037,26.7125424625,37.037037037,(68.58710562414267%)
1,55,12,100,0,100,72.813585146,0,0,0,0,40,29.1254340584,40,(72.72727272727273%)
1,56,12,100,0,100,73.4968415259,0,0,0,0,35.7142857143,26.2488719735,35.7142857143,(63.775510204081634%)
1,57,12,100,0,100,74.1738119956,0,0,0,0,36.8421052632,27.3271938931,36.8421052632,(64.63527239150507%)
1,58,12,100,0,100,74.84466673,0,0,0,0,25.8620689655,19.3563793267,25.8620689655,(44.589774078478%)
1,59,12,100,0,100,75.5095683689,0,0,0,0,49.1525423729,37.1148725881,49.1525423729,(83.30939385234127%)
1,60,12,100,0,100,76.1686724754,0,0,0,0,51.6666666667,39.3538141123,51.6666666667,(86.11111111111111%)
1,61,12,100,0,100,76.8221279597,0,0,0,0,55.737704918,42.818890994,55.737704918,(91.37328675087342%)
1,62,12,100,0,100,77.4700774701,0,0,0,0,41.935483871,32.4874518423,41.935483871,(67.6378772112383%)
1,63,12,100,0,100,78.1126577552,0,0,0,0,53.9682539683,42.1560375187,53.9682539683,(85.66389518770471%)
1,64,12,100,0,100,78.75,0,0,0,0,42.1875,33.22265625,42.1875,(65.91796875%)
1,65,12,100,0,100,79.3822301371,0,0,0,0,35.3846153846,28.0890968177,35.3846153846,(54.43786982248521%)
1,66,12,100,0,100,80.0094691366,0,0,0,0,27.2727272727,21.82076431,27.2727272727,(41.32231404958677%)
1,67,12,100,0,97.0149253731,78.2249128789,1.4925373134,1.2034601981,1.4925373134,1.2034601981,41.7910447761,33.6968855478,41.7910447761,(62.37469369570059%)
1,68,12,100,0,100,81.2494343872,0,0,0,0,36.7647058824,29.8711155835,36.7647058824,(54.06574394463668%)
1,69,12,100,0,100,81.8623800983,0,0,0,0,40.5797101449,33.2195165616,40.5797101449,(58.81117412308339%)
1,70,12,100,0,100,82.4707740441,0,0,0,0,38.5714285714,31.8101557027,38.5714285714,(55.10204081632654%)
1,71,12,100,0,94.3661971831,78.3944503793,4.2253521127,3.5101992707,1.4084507042,1.1700664236,26.7605633803,22.2312620479,26.7605633803,(37.69093433842491%)
1,72,12,100,0,100,83.6743024404,0,0,0,0,43.0555555556,36.026435773,43.0555555556,(59.79938271604939%)
1,73,12,100,0,100,84.2696259812,0,0,0,0,54.7945205479,46.175137524,54.7945205479,(75.06098705197974%)
1,74,12,100,0,100,84.860776283,0,0,0,0,55.4054054054,47.0174571298,55.4054054054,(74.87216946676405%)
1,75,12,100,0,100,85.4478398401,0,0,0,0,33.3333333333,28.48261328,33.3333333333,(44.44444444444444%)
1,76,12,100,0,94.7368421053,81.5029580856,3.9473684211,3.3959565869,1.3157894737,1.131985529,51.3157894737,44.1474356297,51.3157894737,(67.52077562326869%)
1,77,12,100,0,94.8051948052,82.1108153504,2.5974025974,2.2496113795,2.5974025974,2.2496113795,48.0519480519,41.6178105201,48.0519480519,(62.40512734019228%)
1,78,12,100,0,78.2051282051,68.1834003766,16.6666666667,14.5308886049,5.1282051282,4.4710426476,52.5641025641,45.8281871384,52.5641025641,(67.38987508218278%)
1,79,12,100,0,78.4810126582,68.8724694795,18.9873417722,16.6626942289,2.5316455696,2.2216925639,58.2278481013,51.0989289686,58.2278481013,(73.70613683704534%)
1,80,12,100,0,85,75.0759823446,13.75,12.1446442028,1.25,1.1040585639,55,48.5785768112,55,(68.75000000000001%)
1,81,12,100,0,100,88.8888888889,0,0,0,0,37.037037037,32.9218106996,37.037037037,(45.72473708276178%)
1,82,12,100,0,97.5609756098,87.2678401177,1.2195121951,1.0908480015,1.2195121951,1.0908480015,56.0975609756,50.1790080677,56.0975609756,(68.41165972635336%)
1,83,12,100,0,65.0602409639,58.558571474,33.734939759,30.3637037273,1.2048192771,1.0844179903,38.5542168675,34.7013756883,38.5542168675,(46.45086369574685%)
1,84,12,100,0,95.2380952381,86.2480232837,3.5714285714,3.2343008731,1.1904761905,1.078100291,52.380952381,47.4364128061,52.380952381,(62.35827664399093%)
1,85,12,100,0,100,91.1107922838,0,0,0,0,55.2941176471,50.3789086746,55.2941176471,(65.05190311418686%)
1,86,12,100,0,100,91.6578572229,0,0,0,0,33.7209302326,30.9078820868,33.7209302326,(39.210383991346674%)
1,87,12,100,0,95.4022988506,87.962520387,3.4482758621,3.1793682068,1.1494252874,1.0597894023,64.367816092,59.3482065262,64.367816092,(73.98599550799314%)
1,88,12,100,0,89.7727272727,83.2573024723,7.9545454545,7.377229333,2.2727272727,2.1077798094,26.1363636364,24.2394678084,26.1363636364,(29.700413223140494%)
1,89,12,100,0,82.0224719101,76.5104087771,12.3595505618,11.5289657061,5.6179775281,5.2404389573,43.8202247191,40.8754238672,43.8202247191,(49.23620754955183%)
1,90,12,100,0,97.7777777778,91.7294764238,1.1111111111,1.0423804139,1.1111111111,1.0423804139,21.1111111111,19.8052278642,21.1111111111,(23.456790123456788%)
1,91,12,100,0,52.7472527473,49.7647307103,42.8571428571,40.4338437021,4.3956043956,4.1470608925,37.3626373626,35.2500175865,37.3626373626,(41.05784325564546%)
1,92,12,100,0,100,94.874058396,0,0,0,0,44.5652173913,42.2808303721,44.5652173913,(48.44045368620037%)
1,93,12,100,0,96.7741935484,92.3221508857,2.1505376344,2.051603353,1.0752688172,1.0258016765,61.2903225806,58.4706955609,61.2903225806,(65.9035726673604%)
1,94,12,100,0,100,95.9221759021,0,0,0,0,43.6170212766,41.8383958722,43.6170212766,(46.40108646446357%)
1,95,12,100,0,76.8421052632,74.1080363369,20,19.2883930192,3.1578947368,3.0455357399,62.1052631579,59.8955362175,62.1052631579,(65.37396121883657%)
1,96,12,100,0,100,96.9589689852,0,0,0,0,42.7083333333,41.4095596707,42.7083333333,(44.48784722222222%)
1,97,12,100,0,95.8762886598,93.4537171372,3.0927835052,3.0146360367,1.0309278351,1.0048786789,41.2371134021,40.1951471558,41.2371134021,(42.51248804336273%)
1,98,12,100,1.09906472107864E-014,100,97.9847968216,0,0,0,0,45.9183673469,44.9930189487,45.9183673469,(46.8554768846314%)
1,99,12,100,0,84.8484848485,83.5704171234,11.1111111111,10.9437450995,4.0404040404,3.9795436725,41.4141414141,40.7903226436,41.4141414141,(41.83246607489032%)
1,100,12,100,0,98,97.02,1,0.99,1,0.99,49,48.51,49,(49.0%)
1,2,13,100,0,100,7.0710678119,0,0,0,0,0,0,0,(0.0%)
1,3,13,100,0,100,11.5470053838,0,0,0,0,0,0,0,(0.0%)
1,4,13,100,0,100,15,0,0,0,0,0,0,0,(0.0%)
1,5,13,100,0,100,17.88854382,0,0,0,0,20,3.577708764,20,(400.0%)
1,6,13,100,0,100,20.4124145232,0,0,0,0,50,10.2062072616,50,(833.3333333333334%)
1,7,13,100,0,100,22.6778683806,0,0,0,0,28.5714285714,6.4793909659,28.5714285714,(408.1632653061224%)
1,8,13,100,0,100,24.7487373415,0,0,0,0,12.5,3.0935921677,12.5,(156.25%)
1,9,13,100,0,100,26.6666666667,0,0,0,0,66.6666666667,17.7777777778,66.6666666667,(740.7407407407406%)
1,10,13,100,0,100,28.4604989415,0,0,0,0,50,14.2302494708,50,(500.0%)
1,11,13,100,0,100,30.1511344578,0,0,0,0,45.4545454545,13.7050611172,45.4545454545,(413.2231404958677%)
1,12,13,100,0,100,31.7542648054,0,0,0,0,50,15.8771324027,50,(416.6666666666667%)
1,13,13,100,0,100,33.2820117735,0,0,0,0,38.4615384615,12.800773759,38.4615384615,(295.8579881656805%)
1,14,13,100,0,100,34.7439614486,0,0,0,0,35.7142857143,12.4085576602,35.7142857143,(255.10204081632654%)
1,15,13,100,0,100,36.1478445646,0,0,0,0,26.6666666667,9.6394252172,26.6666666667,(177.7777777777778%)
1,16,13,100,0,100,37.5,0,0,0,0,37.5,14.0625,37.5,(234.375%)
1,17,13,100,0,100,38.8057000058,0,0,0,0,47.0588235294,18.2615058851,47.0588235294,(276.81660899653974%)
1,18,13,100,0,100,40.0693842672,0,0,0,0,27.7777777778,11.1303845187,27.7777777778,(154.320987654321%)
1,19,13,100,0,100,41.2948320967,0,0,0,0,47.3684210526,19.5607099405,47.3684210526,(249.30747922437672%)
1,20,13,100,0,100,42.4852915725,0,0,0,0,25,10.6213228931,25,(125.0%)
1,21,13,100,0,100,43.6435780472,0,0,0,0,23.8095238095,10.3913281065,23.8095238095,(113.37868480725622%)
1,22,13,100,0,100,44.7721504347,0,0,0,0,27.2727272727,12.2105864822,27.2727272727,(123.96694214876032%)
1,23,13,100,0,100,45.8731710926,0,0,0,0,39.1304347826,17.9503712971,39.1304347826,(170.13232514177693%)
1,24,13,100,0,100,46.9485534033,0,0,0,0,29.1666666667,13.693328076,29.1666666667,(121.52777777777779%)
1,25,13,100,0,100,48,0,0,0,0,60,28.8,60,(240.0%)
1,26,13,100,0,100,49.0290337845,0,0,0,0,30.7692307692,15.0858565491,30.7692307692,(118.3431952662722%)
1,27,13,100,0,100,50.0370233298,0,0,0,0,62.962962963,31.5047924669,62.962962963,(233.19615912208505%)
1,28,13,100,0,100,51.0252038562,0,0,0,0,57.1428571429,29.1572593464,57.1428571429,(204.0816326530612%)
1,29,13,100,0,100,51.9946946896,0,0,0,0,44.8275862069,23.307966585,44.8275862069,(154.5778834720571%)
1,30,13,100,0,100,52.9465138922,0,0,0,0,53.3333333333,28.2381407425,53.3333333333,(177.7777777777778%)
1,31,13,100,0,100,53.881590608,0,0,0,0,41.935483871,22.5955057389,41.935483871,(135.2757544224766%)
1,32,13,100,0,100,54.800775542,0,0,0,0,40.625,22.2628150639,40.625,(126.953125%)
1,33,13,100,0,90.9090909091,50.6407726417,6.0606060606,3.3760515094,3.0303030303,1.6880257547,30.303030303,16.8802575472,30.303030303,(91.82736455463728%)
1,34,13,100,0,88.2352941176,49.9363527327,8.8235294118,4.9936352733,2.9411764706,1.6645450911,44.1176470588,24.9681763663,44.1176470588,(129.75778546712803%)
1,35,13,100,0,100,57.4704893215,0,0,0,0,31.4285714286,18.0621537868,31.4285714286,(89.79591836734693%)
1,36,13,100,0,91.6666666667,53.4722222222,5.5555555556,3.2407407407,2.7777777778,1.6203703704,38.8888888889,22.6851851852,38.8888888889,(108.0246913580247%)
1,37,13,100,0,100,59.1836354299,0,0,0,0,35.1351351351,20.7942502862,35.1351351351,(94.95982468955442%)
1,38,13,100,0,100,60.0219258184,0,0,0,0,23.6842105263,14.2157192728,23.6842105263,(62.32686980609418%)
1,39,13,100,0,100,60.8486984459,0,0,0,0,46.1538461538,28.0840146674,46.1538461538,(118.34319526627219%)
1,40,13,100,0,100,61.6644143733,0,0,0,0,35,21.5825450306,35,(87.5%)
1,41,13,100,0,100,62.4695047554,0,0,0,0,34.1463414634,21.3310504043,34.1463414634,(83.28375966686497%)
1,42,13,100,0,100,63.2643734845,0,0,0,0,52.380952381,33.138481349,52.380952381,(124.71655328798187%)
1,43,13,100,0,100,64.0493995397,0,0,0,0,46.511627907,29.7904183906,46.511627907,(108.16657652785288%)
1,44,13,100,0,100,64.8249390842,0,0,0,0,31.8181818182,20.6261169813,31.8181818182,(72.31404958677685%)
1,45,13,100,0,100,65.59132734,0,0,0,0,37.7777777778,24.778945884,37.7777777778,(83.95061728395062%)
1,46,13,100,0,100,66.3488802697,0,0,0,0,36.9565217391,24.5202383605,36.9565217391,(80.34026465028354%)
1,47,13,100,0,100,67.097896089,0,0,0,0,42.5531914894,28.5522962081,42.5531914894,(90.53870529651425%)
1,48,13,100,0,100,67.8386566298,0,0,0,0,39.5833333333,26.8528015826,39.5833333333,(82.46527777777777%)
1,49,13,100,7.7715611723761E-015,100,68.5714285714,0,0,0,0,57.1428571429,39.1836734694,57.1428571429,(116.61807580174926%)
1,50,13,100,0,100,69.2964645563,0,0,0,0,26,18.0170807846,26,(52.0%)
1,51,13,100,0,100,70.0140042014,0,0,0,0,35.2941176471,24.7108250123,35.2941176471,(69.20415224913495%)
1,52,13,100,0,100,70.7242750187,0,0,0,0,53.8461538462,38.0823019332,53.8461538462,(103.55029585798817%)
1,53,13,100,0,100,71.4274932533,0,0,0,0,39.6226415094,28.3014595909,39.6226415094,(74.75970096119616%)
1,54,13,100,0,100,72.1238646486,0,0,0,0,27.7777777778,20.0344068468,27.7777777778,(51.440329218106996%)
1,55,13,100,0,100,72.813585146,0,0,0,0,27.2727272727,19.8582504944,27.2727272727,(49.58677685950413%)
1,56,13,100,0,100,73.4968415259,0,0,0,0,46.4285714286,34.1235335656,46.4285714286,(82.90816326530613%)
1,57,13,100,0,100,74.1738119956,0,0,0,0,28.0701754386,20.8207191567,28.0701754386,(49.245921822099106%)
1,58,13,100,0,86.2068965517,64.5212644224,10.3448275862,7.7425517307,3.4482758621,2.5808505769,55.1724137931,41.2936092304,55.1724137931,(95.12485136741972%)
1,59,13,100,0,100,75.5095683689,0,0,0,0,54.2372881356,40.9543421662,54.2372881356,(91.92760700948003%)
1,60,13,100,0,100,76.1686724754,0,0,0,0,61.6666666667,46.9706813598,61.6666666667,(102.77777777777779%)
1,61,13,100,0,100,76.8221279597,0,0,0,0,32.7868852459,25.1875829376,32.7868852459,(53.748992206396125%)
1,62,13,100,0,100,77.4700774701,0,0,0,0,50,38.7350387351,50,(80.64516129032258%)
1,63,13,100,0,100,78.1126577552,0,0,0,0,38.0952380952,29.7572029544,38.0952380952,(60.46863189720333%)
1,64,13,100,0,100,78.75,0,0,0,0,56.25,44.296875,56.25,(87.890625%)
1,65,13,100,0,100,79.3822301371,0,0,0,0,35.3846153846,28.0890968177,35.3846153846,(54.43786982248521%)
1,66,13,100,0,100,80.0094691366,0,0,0,0,28.7878787879,23.0330289939,28.7878787879,(43.61799816345271%)
1,67,13,100,0,100,80.6318332752,0,0,0,0,35.8208955224,28.8830447553,35.8208955224,(53.46402316774336%)
1,68,13,100,0,100,81.2494343872,0,0,0,0,47.0588235294,38.2350279469,47.0588235294,(69.20415224913494%)
1,69,13,100,0,100,81.8623800983,0,0,0,0,40.5797101449,33.2195165616,40.5797101449,(58.81117412308339%)
1,70,13,100,0,91.4285714286,75.4018505546,7.1428571429,5.8907695746,1.4285714286,1.1781539149,52.8571428571,43.5916948519,52.8571428571,(75.51020408163266%)
1,71,13,100,0,100,83.0747160736,0,0,0,0,40.8450704225,33.9319262836,40.8450704225,(57.52826820075382%)
1,72,13,100,0,100,83.6743024404,0,0,0,0,62.5,52.2964390253,62.5,(86.80555555555556%)
1,73,13,100,0,100,84.2696259812,0,0,0,0,65.7534246575,55.4101650287,65.7534246575,(90.07318446237568%)
1,74,13,100,0,95.9459459459,81.4204745418,2.7027027027,2.2935344941,1.3513513514,1.1467672471,50,42.4303881415,50,(67.56756756756756%)
1,75,13,100,0,100,85.4478398401,0,0,0,0,60,51.268703904,60,(80.0%)
1,76,13,100,0,100,86.0309002015,0,0,0,0,27.6315789474,23.7716961083,27.6315789474,(36.357340720221615%)
1,77,13,100,0,100,86.6100381093,0,0,0,0,28.5714285714,24.7457251741,28.5714285714,(37.105751391465674%)
1,78,13,100,0,61.5384615385,53.6525117718,34.6153846154,30.1795378716,3.8461538462,3.3532819857,67.9487179487,59.2413150813,67.9487179487,(87.11374095989481%)
1,79,13,100,0,93.6708860759,82.2026248626,5.0632911392,4.4433851277,1.2658227848,1.1108462819,29.1139240506,25.5494644843,29.1139240506,(36.85306841852267%)
1,80,13,100,0,100,88.3246851112,0,0,0,0,43.75,38.6420497362,43.75,(54.6875%)
1,81,13,100,0,100,88.8888888889,0,0,0,0,46.9135802469,41.7009602195,46.9135802469,(57.91800030483158%)
1,82,13,100,0,100,89.4495361206,0,0,0,0,57.3170731707,51.2698560691,57.3170731707,(69.89886972040452%)
1,83,13,100,0,100,90.0066931915,0,0,0,0,33.734939759,30.3637037273,33.734939759,(40.64450573377849%)
1,84,13,100,0,100,90.5604244479,0,0,0,0,42.8571428571,38.8116104777,42.8571428571,(51.0204081632653%)
1,85,13,100,0,100,91.1107922838,0,0,0,0,44.7058823529,40.7318836092,44.7058823529,(52.59515570934256%)
1,86,13,100,0,100,91.6578572229,0,0,0,0,47.6744186047,43.6973505365,47.6744186047,(55.43537047052461%)
1,87,13,100,0,94.2528735632,86.9027309848,4.5977011494,4.239157609,1.1494252874,1.0597894023,52.8735632184,48.7503125037,52.8735632184,(60.77421059585151%)
1,88,13,100,0,97.7272727273,90.6345318053,1.1363636364,1.0538899047,1.1363636364,1.0538899047,36.3636363636,33.7244769508,36.3636363636,(41.32231404958678%)
1,89,13,100,0,100,93.2798134406,0,0,0,0,26.9662921348,25.1541069952,26.9662921348,(30.299204645878046%)
1,90,13,100,0,91.1111111111,85.4751939404,6.6666666667,6.2542824834,2.2222222222,2.0847608278,43.3333333333,40.6528361424,43.3333333333,(48.14814814814815%)
1,91,13,100,0,100,94.345635305,0,0,0,0,45.0549450549,42.5073741484,45.0549450549,(49.51092863180775%)
1,92,13,100,0,100,94.874058396,0,0,0,0,45.652173913,43.3120701373,45.652173913,(49.62192816635161%)
1,93,13,100,0,100,95.3995559152,0,0,0,0,51.6129032258,49.2384804724,51.6129032258,(55.49774540409295%)
1,94,13,100,0,90.4255319149,86.7381377838,8.5106382979,8.1635894385,1.0638297872,1.0204486798,54.2553191489,52.0428826703,54.2553191489,(57.71842462652784%)
1,95,13,100,0,96.8421052632,93.3964293561,2.1052631579,2.0303571599,1.0526315789,1.01517858,33.6842105263,32.4857145587,33.6842105263,(35.45706371191135%)
1,96,13,100,0,96.875,93.9290012044,2.0833333333,2.0199785205,1.0416666667,1.0099892603,54.1666666667,52.5194415336,54.1666666667,(56.42361111111111%)
1,97,13,100,0,100,97.4732318528,0,0,0,0,57.7319587629,56.2732060181,57.7319587629,(59.51748326070782%)
1,98,13,100,1.09906472107864E-014,92.8571428571,90.9858827629,6.1224489796,5.9990691932,1.0204081633,0.9998448655,37.7551020408,36.9942600245,37.7551020408,(38.5256143273636%)
1,99,13,100,0,92.9292929293,91.5295044685,6.0606060606,5.9693155088,1.0101010101,0.9948859181,53.5353535354,52.7289536612,53.5353535354,(54.07611468217529%)
1,100,13,100,0,100,99,0,0,0,0,64,63.36,64,(64.0%)
1,2,14,100,0,100,7.0710678119,0,0,0,0,0,0,0,(0.0%)
1,3,14,100,0,100,11.5470053838,0,0,0,0,66.6666666667,7.6980035892,66.6666666667,(2222.222222222222%)
1,4,14,100,0,100,15,0,0,0,0,25,3.75,25,(625.0%)
1,5,14,100,0,100,17.88854382,0,0,0,0,20,3.577708764,20,(400.0%)
1,6,14,100,0,100,20.4124145232,0,0,0,0,66.6666666667,13.6082763488,66.6666666667,(1111.111111111111%)
1,7,14,100,0,100,22.6778683806,0,0,0,0,42.8571428571,9.7190864488,42.8571428571,(612.2448979591836%)
1,8,14,100,0,100,24.7487373415,0,0,0,0,50,12.3743686708,50,(625.0%)
1,9,14,100,0,100,26.6666666667,0,0,0,0,22.2222222222,5.9259259259,22.2222222222,(246.91358024691357%)
1,10,14,100,0,100,28.4604989415,0,0,0,0,40,11.3841995766,40,(400.0%)
1,11,14,100,0,100,30.1511344578,0,0,0,0,27.2727272727,8.2230366703,27.2727272727,(247.93388429752065%)
1,12,14,100,0,100,31.7542648054,0,0,0,0,41.6666666667,13.2309436689,41.6666666667,(347.22222222222223%)
1,13,14,100,0,100,33.2820117735,0,0,0,0,23.0769230769,7.6804642554,23.0769230769,(177.5147928994083%)
1,14,14,100,0,100,34.7439614486,0,0,0,0,28.5714285714,9.9268461282,28.5714285714,(204.0816326530612%)
1,15,14,100,0,100,36.1478445646,0,0,0,0,46.6666666667,16.8689941301,46.6666666667,(311.1111111111111%)
1,16,14,100,0,100,37.5,0,0,0,0,12.5,4.6875,12.5,(78.125%)
1,17,14,100,0,100,38.8057000058,0,0,0,0,41.1764705882,15.9788176495,41.1764705882,(242.2145328719723%)
1,18,14,100,0,100,40.0693842672,0,0,0,0,27.7777777778,11.1303845187,27.7777777778,(154.320987654321%)
1,19,14,100,0,100,41.2948320967,0,0,0,0,47.3684210526,19.5607099405,47.3684210526,(249.30747922437672%)
1,20,14,100,0,100,42.4852915725,0,0,0,0,20,8.4970583145,20,(100.0%)
1,21,14,100,0,100,43.6435780472,0,0,0,0,28.5714285714,12.4695937278,28.5714285714,(136.05442176870747%)
1,22,14,100,0,100,44.7721504347,0,0,0,0,40.9090909091,18.3158797233,40.9090909091,(185.95041322314052%)
1,23,14,100,0,100,45.8731710926,0,0,0,0,47.8260869565,21.9393426964,47.8260869565,(207.93950850661625%)
1,24,14,100,0,100,46.9485534033,0,0,0,0,50,23.4742767017,50,(208.33333333333334%)
1,25,14,100,0,100,48,0,0,0,0,68,32.64,68,(272.0%)
1,26,14,100,0,100,49.0290337845,0,0,0,0,26.9230769231,13.2001244805,26.9230769231,(103.55029585798817%)
1,27,14,100,0,100,50.0370233298,0,0,0,0,33.3333333333,16.6790077766,33.3333333333,(123.45679012345678%)
1,28,14,100,0,100,51.0252038562,0,0,0,0,32.1428571429,16.4009583824,32.1428571429,(114.79591836734696%)
1,29,14,100,0,100,51.9946946896,0,0,0,0,27.5862068966,14.3433640523,27.5862068966,(95.12485136741972%)
1,30,14,100,0,100,52.9465138922,0,0,0,0,43.3333333333,22.9434893533,43.3333333333,(144.44444444444446%)
1,31,14,100,0,100,53.881590608,0,0,0,0,25.8064516129,13.9049266085,25.8064516129,(83.24661810613944%)
1,32,14,100,0,100,54.800775542,0,0,0,0,40.625,22.2628150639,40.625,(126.953125%)
1,33,14,100,0,100,55.7048499058,0,0,0,0,48.4848484848,27.0084120756,48.4848484848,(146.92378328741964%)
1,34,14,100,0,100,56.594533097,0,0,0,0,26.4705882353,14.9809058198,26.4705882353,(77.85467128027683%)
1,35,14,100,0,100,57.4704893215,0,0,0,0,22.8571428571,13.1361118449,22.8571428571,(65.3061224489796%)
1,36,14,100,0,100,58.3333333333,0,0,0,0,33.3333333333,19.4444444444,33.3333333333,(92.59259259259258%)
1,37,14,100,0,100,59.1836354299,0,0,0,0,35.1351351351,20.7942502862,35.1351351351,(94.95982468955442%)
1,38,14,100,0,100,60.0219258184,0,0,0,0,50,30.0109629092,50,(131.57894736842104%)
1,39,14,100,0,100,60.8486984459,0,0,0,0,38.4615384615,23.4033455561,38.4615384615,(98.61932938856017%)
